문예진,이상민,정수연,정승연,황의린,평균,표준편차,상품명,리뷰,index
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"아비브 껌딱지 어성초 팩이 너무 좋아서
 토너랑 토너패드 두 개 다 샀어요!!.
 
 닥토가 좀 자극적일까봐 토너도 샀는데
 토너패드가 순하고 너무 부드러워서 
 하나만 있어도 되겠더라구용...ㅎㅎ
 
 어쨌든 토너까지 사용해봤는데 엄청 엄청 촉촉해요...!
 너무 물같이 흐르는 느낌보다는 아주 살짝 점성이 있어요!
 피부 상태가 지금 너무 안 좋아서 계속 사용 중인데
 확실히 자극이 없어서 피부가 너무 편안해요!!
 
 아직 트러블이 확 개선되었다거나 그런 효과는 없지만
 발랐을 때 피부가 너무 편해서 만족합니다!!
 
 개인적인 바램이지만 아비브에서 어성초라인 크림이
 출시됐으면 좋겠어요ㅠㅠ
 다른 크림이 있는 건 알지만 어성초 토너와 에센스랑
 함께 쓸 크림 출시해주세요!!!><
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2128
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"요즘 날씨가 오락가락해서 그에 따라 피부도 트러블 나고 잇어서 한번구매 해봣어요! 유투버가 진정에 좋다고 하더라구요ㅎㅎ 요즘에는 솜으로 닦토하는것보다는 손으로 흡토하는게 피부에 덜 스크래치 나고 홍조에 좋은 것 같아요 이러면 덜 트러블이 나더라구요 여러분들 흡토 추천추천🤗 
 음 이제품은 사계절다 사용해도 좋을정도로 완전 물처럼 묽은제형이구 아주 촉촉하게 발려요 이건 피부상관없이 다 발라도 좋을것같아요 +_+
 가끔 피부가 따가울때 이제품으로 스킨팩하는데 묽지만 너무 가볍지 않아서 오래가구요 피부 진정과 열감 내리는데에 도움이 됏어요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2129
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"헉 이거 진짜 좋아요ㅜㅜ 사실 패키지도 예쁘고 평소 아비브 팩이랑 토너패드를 너무 잘 사용했었어서 이번에 구매해봤어요 근데 생각보다 너무너무 좋아서 만족했어요
 제가 지성피부에 트러블이 자주 올라오는 민감성 피부라 성분이 안좋거나 하면 바로 피부에 뭐가 올라오기도 하는 피부예요ㅜㅜ 그래서 끈적이거나 예민한 성분의 제품들을 사용하지 못하는데 이건 전혀 그렇지 않아요! 완전 깔끔한 마무리에 성분도 착해서 트러블이 나기는커녕 완화되더라구요 그래서 여드름성이나 트러블 피부타입에 적합한 제품인 것 같아요 마무리감이 깔끔해서 특히 여름 사용을 추천드리고 사계절도 상관없습니다:)
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2130
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"이거 진짜 찐템입니다ㅠㅠㅠ 마스크땜에 피부뒤집어지신 분들 진짜 꼭 사세요 저는 운좋게 올영체험단에 당첨되서 써봤는데 다쓰면 제 돈으로 사려구요!! 스킨팩하면 왠만한 진정용 마스크팩보다 효과좋아요ㅠ 물론 좀 팍팍쓴다는 단점이 있긴한데 토너는 원래 빨리쓰잖아요? ㅎㅎ 그냥 손에 덜어서 촵촵해주셔도 좋아요 원래 물제형 토너는 손으로 바르면 엄청빨리 건조해지잖아요ㅠ 그래서 항상 스킨팩으로 하거나 화장솜 필수였거든요 근데 아비브꺼는 그냥 손으로 발라도 쉽게 건조해지지가 않더라구요! 여기서 아주 물건이구나 느꼈습니다 !! 따로 앰플 더 안발라주셔도 바르고 크림하나만 발라도 보습짱짱하게 몇시간 갔어요!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.
 * 본 상품 후기는 올영체험단으로 선정되어 CJ올리브영으로부터 위 상품을 무료로 제공받아 작성한 것입니다.",2131
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"맑은 제형이라 화장솜으로 사용해봤는데 생각보다 건조하지 않고 촉촉하게 흡수되어 사용감이 좋고 진정효과가 탁월해요!
 향도 순하고 피부에도 자극없어서 잘 사용하고 있어요~
 가끔 스킨팩으로 사용하여 지친 피부를 진정시키고 수분감을 채워주니 좋네요ㅎㅎ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.
 * 본 상품 후기는 올영체험단으로 선정되어 CJ올리브영으로부터 위 상품을 무료로 제공받아 작성한 것입니다.",2132
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"아비브 에센스 전단계에 스킨부스터 바르면 오랜시간
 촉촉하고 속건조를 잘 잡아줘서 좋아요
 아비브는 항상 신뢰가 가는 브랜드라서 믿고써요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.
 * 본 상품 후기는 올영체험단으로 선정되어 CJ올리브영으로부터 위 상품을 무료로 제공받아 작성한 것입니다.",2133
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"아비브는 언제나 패키지가 깔끔하고 예쁜 것 같아요! 그래서 더더욱 소장욕을 불러일으키는 것 같아요ㅎㅎ 이번 제품 역시 깔끔한 용기 디자인에 전성분이 앞면에 나열되어 있어서 좋았어요! 그리고 불필요한 성분 없이 꼭 필요한 성분으로만 제품을 만든 것 같아 피부건강에 좋을 것 같다는 생각이 들었어요! 다만 한가지 아쉬운 점이 있다면 성분이 영어로 표기되어 있어서 이부분이 한글로도 표기되면 어떨까 하는 생각이 들었습니다!
 
 제품 제형은 물처럼 흐르는 가벼운 워터 토너예요
 세안 후 닦아내는 토너로 아주 적절했어요! 세안의 마무리 느낌으로 화장솜에 토너에 적셔 피부결을 정돈한다는 느낌으로 사용하니 마무리감이 깔끔하니 좋았어요!
 
 제품의 어성초 성분이 즉각적으로 수분을 채워주고 피부의 열감을 낮춰주는 것 같다는 생각이 들었습니다! 요즘 같이 추운 겨울 날씨에는 차가운 물로 세안하기 어려워 피부 열감을 내려줄만한 제품을 찾고 있었는데 이 제품이 그 요구에 잘 맞아떨어진다고 생각했어용! 
 
 그리고 아침에 간단하게 토너 팩으로 사용해 피부의 열감을 내려주고 화장하니 화장이 더 잘 먹는다는 느낌도 들었습니다!
 
 피부가 예민하시거나 피부의 열감으로 고민하시는 분들께 이 제품 추천드립니다!!!
 
 마지막으로 저는 어성초의 향때문에 제품에 손이 안가는 경우가 종종있었는데 이 제품은 특유의 약초향이 잘 안나서 더 마음에 들었습니다 :)
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.
 * 본 상품 후기는 올영체험단으로 선정되어 CJ올리브영으로부터 위 상품을 무료로 제공받아 작성한 것입니다.",2134
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"일단 민감성은 아니고 T존+코 옆에 모공 확장, 좁쌀 여드름, 홍조 올라오는 복합성 피부에요. 제형은 완전 물같아서 닦토로 2개월 사용한 결과 복합성에 무난하게 쓰기 좋은 것 같아요. 
  수분 충전하려고 닦토만 하는 건 좀 부족했고, 시루콧토 같은 스킨팩 화장솜에 적셔놓고 올려놓으면 수분감 짱짱하게 얻을 수 있었어요. 
  홍조 올라온다고 했는데 이 제품이랑 타사 제품 진정 기능 로션 같이 쓰니까 홍조도 잘 가라앉음. 한 번 쓰고 드라마틱한 변화만 바라지 않는다면 무난히 잘 사용할 수 있을 것 같아요.
  단점이라면 스킨팩 매일매일 하기에는 양이 많지 않은 편이라는 것 정도예요.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2135
,,,,4,4,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"완전 맘에 듭니다! 이거 다 쓰면 또 재구매 해서 사용할 것 같아요! 일단은 완전 100% 워터 제형이라 산뜻하게 수분이 공급되는 느낌이에요! 진짜 촉촉해요 그리고 어성초가 피부에 좋다고들 그러잖아요! 진짜 맞는 것 같아요 피부 진정이랑 홍조 개선에 효과를 본 것 같아요! 
 냉장고에 넣어뒀다가 쓰면 시원해져서 효과가 더 좋아져요! 뭔가 이 토너는 닦토 보다 흡토가 더 좋을 것 같아요! 흡토할 때 더 효과를 볼 수 있는...? 그런 느낌이에용 
 향도 막 신경 쓰이는 향은 아니에요 무향은 아닌데 무향에 가까움! 뭔가 지성 건성 복합성분들 다 가볍게 쓰시기 좋을 것 같은 스킨입니당
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2136
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"기본적으로 수분감이 좋음 내피부가 쩍쩍 갈라져도 사이사이 수분이 들어간다는 느낌? 사용감도 상당히 순함 힘조절 못하고 빡빡 문질러도 피부에 자극이 1도 없음 피부약한사람들한테 좋을듯 이건 완전 액체형이므로 그런 제형 좋아하는 사람들이 쓰기 좋음 다른 거 바르기 전 닦는 용도로만 쓰고있는데 너무 좋아서 이번에 재구매함
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2137
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"아비브 에센스만 사려다가 클린뷰티 세일할 때 구매했습니다.
 직원분의 추천으로 구매해봤는데 너무 좋아요 !!
 저는 민감성 피부인데 항상 대용량 토너만 사용하다보니 제 피부에 맞지 않는 토너를 사용했었어요 ㅠㅠ 그래서인지 피부가 더 민감해졌었는데 이 토너를 사용하고나서 조금 나아졌습니다.
 그리고 메이크업 전 스킨팩으로 사용하면 얼굴의 열도 낮아져서 시원해요!! 앞으로 계속 사용할 것 같아용
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2138
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"한 통 다 쓰고 세일기간에 재구매..! 원래 다른 브랜드의 쑥 토너 쓰다가 직원 분 추천으로 산 거였는데 아주 좋아요.. 우선 젤 좋은 건 자극이 없다는 점! 트러블도 자주 올라오고 민감한 지성인데 정말 순하고 마스크로 얼굴 후끈후끈할 때 스킨팩으로 써주면 진정 쿨링 끝장납니다. 향도 무향이라 저는 더 좋았어요! 좀 물같아서 건성 분들께는 좀 가볍고 마른다는 느낌 받으실 수 있을 것 같은데 같은 라인 어성초 에센스랑 쓰시면 괜찮을 듯 합니당. 생각보다 오래 써서 가성비는 저는 괜찮다고 느꼈었는데, 세일 기간에 사면 개이득일듯요. 어성초 에센스 세일중인 것 같은데 함께 쟁였습니다ㅎㅎ 사은품으로 어성초 토너 패드도 함께 왔는데 같이 써보고 괜찮으면 아비브 어성초 라인에 기초 정착하려 합니다! 지성분들, 피부에 열감 있고 민감한 분들께 추천드려용~
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2139
,,,,5,5,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"✨워낙 유명한 아비브 어성초 라인! 여드름 진정에 효과 봤다는 지인의 추천으로 믿고 써 보았습니다.
 ✨ 워터타입이라 솜에 적셔서 닦토처럼 쓰셔도 좋아요! 아 그리고 펌프가 아니기 때문에 양 조절은 좀 잘 하셔야 할 것 같아요. 그래도 토출구가 한번에 다량 쏟아져 나올만한 타입은 아닙니다.
 ✨ 쿨링감은 쏘쏘였지만 끈적임 없이 산뜻하게 마무리 되는 점이 좋았습니다. 토너이기 때문에 제 역할은 잘 한다고 생각해요! 흡수도 빠르게 되는 편인 것 같습니다. 
 ✨ 저는 지복합성이라 단독으로 사용할 때도 가끔 있었는데 피부 겉부분은 조금 당겼어요. 그런데 위에 언급했듯 흡수가 잘 되어서 그런지 속보습은 좀 채워지는 것 같아요.
 ✨ 절반 정도 쓴 결과 실제로 피부 트러블도 많이 가라앉았고 홍조나 열감 오를 때 토너팩처럼 사용하시면 진정효과 보실 수 있을 것 같습니다 ◡̈ 추천해요!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.
 어성초 토너 여드름",2140
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"샘플써보고 좋아서 본품 구매했어요.
 자극없이 순하고 특별히 향도 나지 않는 편이에요.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2141
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"순하고 진정에 좋아요 !! 향도 좋구 ㅎㅎㅎㅎ
 다 쓰면 재구매 하려구요 !!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2142
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"세럼만 써보다가 스킨 구매했어요
 스킨팩으로 쓰기 좋은데 용량이 작아서 빨리 쓸 것 같아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2143
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"예전에 아비브 수분크림을 잘 사용했던 기억이 있어서 토너도 구매해봤어요. 용기가 일단 너무 예쁘네요ㅋㅋ취향저격.. 순하고 진정에 좋은거 같아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2144
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"어성초 추출물이 들어있는 물토너여서 모든피부가 부담없이 쓸 수 있음 보습보다는 산뜻한 느낌
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2145
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"벌써 한통 다 썻어요
 여름날씨에 마스크 쓰고 댕기면 피부 자극받아서
 엄청 벌게지고 모공 늘어난 느낌 나는데
 스킨팩전용 솜에 이거 부어서 팩해주고 잠 푹자면 그나마 피부가 회복이 드는 느낌이 들어요 
 좋습니다
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2146
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"에옹..에옹...야옹
 그냥..고렇다 좋긴한 거 같은데 아무것도 못느끼겠다
 쵹쵹하긴한데 딱 거기까지만 인 거 같고 무난허다!!!
 민감성 냥냥이들은 이거 쓰도록 나쁘지않다
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2147
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"아비브 어성초 카밍 토너 스킨 부스터 210ml 
 
 아비브는 믿고 쓰는 브랜드예요
 아비브 어성초 마스크팩이 유명해서 써봤는데 피부에 잘 맞아서
 이번에는 토너까지 구매해 사용해봤어요
 복합성인데 자극없이 닦토로 사용하기 좋아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2148
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"요즘 피부 트러블이 너무 심해서
 아비브로 기초라인을 다 바꿨어요!
 어성초라인이 트러블에 좋다고해서
 일단 스킨 사용중인데
 트러블이 없어지거나 하는건 아니지만
 확실히 순하고 자극은 없네요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2149
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"최근 피부에 좁쌀과 알수없는 애들이 막 나서 토너부터 바꿔야지 하고 여러가지 제품들 서치해본 결과 아비브가 괜찮은 거 같아서 구매했습니다. 결과는 만족스러워요. 엄청 드라마틱한 효과는 없지만 물 같은 텍스쳐인데도 보습도 잘 되고 무향이라 깔끔해서 좋아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2150
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"아비브 패드를 잘 쓰고 있어서 토너 사봤는데 잘맞을것같아요:)
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2151
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"올리브영 들어올 때마다 인기상품 순위에 있길래 궁금해서 구매 후 사용중인데 너무 좋아요!!
 자극도 없고 무엇보다 수분감은 주면서도 끈적임도 없어서 너무 만족하면 사용 중입니다!!
 세일 중일때 하나 더 구매해놨어요 ㅎㅎ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2152
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"요즘 얼굴에 트러블이 많이 나는데 패키지도 너무 예쁘고 진정에 좋다길래 구매해봤어요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2153
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"닦토로 쓰면 좋을 스킨이네요. 향도 좋고 순해서 좋아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2154
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"요즘 또 날이 좀 따뜻한 것 같다가도 엄청 춥고 변덕 심하잖아요. 그래서 그런가 피부도 자꾸 시도때도 없이 화가 나는데 이거 써주니 진정되고 가라앉았어요!!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.
 * 본 상품 후기는 올영체험단으로 선정되어 CJ올리브영으로부터 위 상품을 무료로 제공받아 작성한 것입니다.",2155
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"자극없이 순해요. 큰 장단점이 없는 제품.
 여러번 흡수하려고 발ㄹㅏ도 보습감이 쌓이는 제품은 아니네요. 그냥 물 같아요..
 피부에 흡수는 빨리 되는데, 보습은 영-
 아침 닦토용으로 제격이네요. 생각보다 용량도 많아서 스킨팩 하기에도 좋ㄴㅔ요.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2156
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"아비브하면 어성초~ 어성초~ 너~무 유명하잖아요. 그래서 어디 한번 써보자 하고 사봤는데요
 한번 리뷰 해보도록 하겠습니다.
 
 1. 향 : 향은 뭔가 풀냄새? 가 나는 것 같았어요.
 
 2. 제형 : 물 제형이라서 솜에 덜어서 사용하고 있어요, 제형이 제형인 만큼 빠르게 흡수되고 진정 효과도 있더라고요
 
 3. 성분 : 다른 어성초 제품들 보면 전성분에서 앞에 10개 성분은 막 이상한거 적혀있고 겨우 뒤쪽에 어성초 써져있는데 아비브는 당당하게 두번째에 뙇!! 어성초 씻은 물 넣는 다른 제품하고는 다르구나를 느꼈습니다.
 
 4. 사용 후기 : 꾸준하게 사용하다보니 확실히 마스크로 인한 트러블이 덜 올라오기는 합디다. 그리고 피부도 좀 밝아지는? 느낌도 있고 모공도 좀 조여지는 것 같은 느낌적인 느낌
 
 5. 총평 ; 여름에 선크림에 마스크에 지친 피부에 선물을!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2157
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,저렴하게 구입해서 만족합니다. 병이 가벼워서 부담이 없는 것 같아요.,2158
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"피부가 굉장히 예민한 편인데 전혀 자극 없고 순해요. 보습고 괜찮습니다.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2159
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,스킨 좋아요 순해요 미끄덩거여요 금방 말아요 에어콘에 시원하게 쫙 발라요 원뿔라스원으로 삼요 개이득 맞나요 ㅋㅋㅋ 암튼 고마워요,2160
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"토너쓰고 진짜 순하다고 느껴진 적 처음이에요. 순한게 느껴져요. 다 쓰면 무조건 재구매할거에요. 용량도 넉넉하고 가격도 저렴하고 다 만족스러워요.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2161
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"제가 요즘 애정하는 토너에요
 잦은 품절로 오늘드림 주문할 때 
 아쉬움을.줬던 제품이라
 일부러 리뷰를 남기지 않았어요. 
 그치만 이 토너를 여러통 사용하다보니
 후기를 안 남길 수가 없네요.
 피부는 중성이에요. 살짝 민감함과
 알레르기가 있어서 버린화장품도 많아요. 
 
 피부 예민하신 분들 추천이요
 당김은.없구요
 환절기 때 사용하면 더 좋을 것 같아요
 토너 레이어링하는데 촉촉해요
 토너,패드만 사용해봤는데 다른 제품도
 사용해보고.싶었던 브랜드
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2162
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"솔직히 제가 여러 어성초 뿐만 아니라 트러블에 좋다는 스킨은 드써본 일가견 있는 여자 입니다 ㅠㅠ 그만큼 민감 트러블 지성 수분부족속당김 다 고루고루 악조건을 가지고 있는 타입인지라 신중하게 원하던 토너가 없어 요제품 고른거였는데 아비브도 워낙 순하다 해서 믿고 써본 결과 그닥 저에게 맞는 토너는 아니었어요 지성보다는 복합성에 잘맞는거 같구요 보습효과가 있으면 산뜻함 보단 촉촉함이 더 느껴지더라구요 유분기 있는 피부에는 잘 맞지 않는듯 했어요 ㅠㅠ 어성초라고 해서 다 트러블에 적합한건 아니었나봐요 .. 흑 트러블이 올라와요 .. 비싸게 주고 샀는데 속상해요 저처럼 민감 트러블 피부는 비추천이요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.
 아비브어성초 아비브토너 민감피부비추천",2163
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"굿 좋아요 올리브영 키트 당첨되고서 샘플 조그만거 들어있는거 써봤는데 촉촉해서 바로 매장가서 본품 구매했어요. 어성초 세럼도 같이 받아서 썼는데 확실히 궁합이 좋은 것 같아요. 톤정리도 되는 느낌이고 울긋불긋한게 많이 사라져요 
 세럼이랑 같이 쓴거라 어떤게 정확히 어떤 효과다 혹은 뭐가 더 좋은건지 어떤게 효과있었는지는 잘 모르겠지만 어쨌든 결과적으로는 아토피 피부인데 진정 잘 되고 흡수도 잘되어서 만족스러워요. 세일할 때 미리 쟁여놓으면 좋을 것 같아서 추가로 더 구매하려고요. 
 유툽에서 엄청 좋다고 해도 그냥 지나쳤는데 이유가 있었네요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2164
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"피부가 되게 민감한 편인데 이 제품은 전혀 자극되지 않고 매우 순해서 잘 사용하고 있습니다. 지성이지만 수분이 부족한 피부인데 맞는 제품을 찾기가 어려웠습니다ㅡ 근데 이건 딱 적당히 척촉하고 유분기도 없고 속건조를 채워준는 느낌이 들어서 좋네요 솜에 묻혀서 팩으로 해도 좋을것 같고요 건조하다 싶으면 여러번 레이어드해서 바르면 될것 같다는 생각이 드네요 좀더 부족하면 에센스 등을 같이 바르면 더 큰 효과를 볼수있을것이라는 생각이 듭니다. 저와 비슷한 피부 가지신 분들은 사용해보시고 매우 만족하실것 같다고 생각해요 재구매 의사 있습니다.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2165
