문예진,이상민,정수연,정승연,황의린,평균,표준편차,상품명,리뷰,index
3,,,,3,3,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"수분썬크림 써보고 너무 좋아서 수분크림 구매했는데 역시 만족입니다. 피부가 예민해서 화장품 바뀔때마다 트러블이 생겼었는데 이 크림은 전혀 그런 부분이 없었고 흡수력이 좋고 끈적이지 않아 아침 출근준비할때 시간도 절약되네요. 촉촉하고 순해서 정말 좋아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1058
1,,,,2,1.5,0.7071067812,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"수분감은 좋았는데 알갱이가 안터져 겉돌았고 계속 쓰니 뭐가 나네요ㅜㅜ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1059
2,,,,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"저는 수부지타입이구요
 계속 쓰는 제품이에요
 가볍고 촉촉해서 좋네요~
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1060
2,,,,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"얘는 조금 안맞았어요ㅜㅜ 민감성인데 가려워요 ㅜㅜ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1061
1,,,,2,1.5,0.7071067812,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"정말 순하고 무난한 크림인것같아요 수부지인데 세럼 발라주고 요걸로 마무리 챱챱하면 여름에 적당합니다 .. 근데 다음엔 다른거 사보려구요 그냥 무난하지 엄청 뭐가 줗다거나 그렇진않앙ㅛ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1062
2,,,,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"재구매하는 제품인데 
 민감성에 성분도 괜찮고 
 가볍고 촉촉해요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1063
3,,,,3,3,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"믿고 쓰는 디렉터파이 추천템이라 사봤어요! 수부지 민감성 피부라 수분 크림 하나 고를 때에도 신중한 편입니다 구매해서 일주일 정도 써보니까 산뜻하고 가벼워서 여름까지 쓰기 좋을 것 같아요. 근데 전 한 번만 바르면 좀 건조한 감이 있어서 두 번을 듬뿍 바르고 있어요.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1064
2,,,,3,2.5,0.7071067812,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"속건조가 고민이었는데 수분감을 정말 잘 채워줘요. 가벼운면서 바르기 쉬운 끈적이지 않는 제형이에요. 흡수력도 빨라서 화장도 밀리지 않고 잘 먹어요. 속건조로 인한 스트레스가 있었는데 스트레스가 해소됐습니다.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1065
2,,,,3,2.5,0.7071067812,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"흡수가 아주 샥 되는 느낌은 아니에요 젤 느낌인데 좀 겉도는 느낌 살짝있어요 답답한거 싫어하는 극지성에겐 비추요 유분기는 없어요 그리고 알갱이가 다른분들은 잘 터지는거가튼데 저는 얼굴에 알겡이가 다 붙어있어서.....별로에요 다 떼어내줘야해요ㅠ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1066
1,,,,1,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"수분크림으로 딱이에요 
 단 수분감이 오래가지않고 유분감이 덜해요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1067
1,,,,2,1.5,0.7071067812,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"이것만 바르기엔 조금 건조한감이 없지않아있습니아...!!
 기초 꼼꼼히하고 발라야해요. 그리고 제일 아쉬운건 다른 사람들도 대부분 알맹이가 잘 안터진다고 언급했을텐데 왜 그대로인지 아쉬워요ㅜㅜ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1068
2,,,,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"신기하게 스며들고 부드러워요 ! 지성에 좋을 것 ㄱ ㅏㅌ아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1069
2,,,,3,2.5,0.7071067812,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"빠르게 흡수되고 끈적임없는 마무리감을 좋아하는 사람에게 추천! 묽은타입의 수분크림으로 유분감은 별로 없고 수분을 채워줘서 모든타입상관없겠지만 지성이쓰면 더 효과적일듯
 기초가 두꺼운거나 번들거리는 피부를 좋아하지않는 사람
 여름에 추천하는 수분크림
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1070
2,,,,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"순한 수분크림이에요!
 건성이신 분들한테는 수분이 조금 부족할 것 같아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1071
1,,,,2,1.5,0.7071067812,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"가벼운 느낌일줄 알았는데 생각만큼 가볍지는 않더라구요 제가 워낙에 얼굴에 뭘 덮어놓은?듯한 느낌을 싫어해서 가벼운 것만 찾는데.. 에센스다음 이거 바르면 좀 답답한 느낌이 들어요 ㅠㅠ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1072
1,,,,2,1.5,0.7071067812,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"순하고 좋아요오
 근데 알갱이가 거슬려요,,,,,,,
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1073
3,,,,3,3,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"건성이 쓰기에는 약간 수분이 부족한 느낌이 들어요 금방 날아가는듯한 느낌이에요 ㅠㅠㅠ 하지만 촉촉하고 향도 무향이도 좋네요 대신 수분크림 전단계에 스킨이나 로션 앰플까지 해주면 좋을것 같네용
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1074
2,,,,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"촉촉~ 영양크림과 달리 수분을 즉각적으로 공급하고 싶을때 좋아요 크림 전단계 수분 보충 해주고 다음 고보습 크림으로 영양보충 해주면 수분감이 오래가고 좋아요 크림은 티르티르 도자기크림 사용중인데 조합이 좋습니당 ㅎㅎ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1075
2,,,,3,2.5,0.7071067812,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"지성피부도 쓸수있는 수분크림입니다. 크림이 꾸덕하지 않고 가벼우며 기름지지 않고산뜻합니다. 발랐을때 크림안에 캡슐이있는데 그게 좀 신경쓰이더라구요. 그래서 저는 손바닥에 덜어서 얼굴에 바르기전에 박수 두세번 치고 바릅니다
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1076
1,,,,1,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"촉촉하고 흡수력 좋습니더 재구매의사맘프로입니더
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1077
2,,,,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"수부지인데 산뜻하지만
 속보습도 잡아주는거같아 좋습니다
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1078
2,,,,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"유분기 적어서 지성피부가 쓰기 좋은 순한 수분 크림 이에요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1079
2,,,,1,1.5,0.7071067812,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"벌써 3통째인듯 합니다!! 촉촉하니 좋아요!!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1080
3,,,,3,3,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"성분이 순해서 자극없이 쓰기 좋아요 복합성 피부 기준 겨울철에 토너랑 수분크림만 발랐을 때 속건조 없었어요 제형은 무겁지 않는 가벼운 로션 타입이였어요 그리고 안에 작은 알갱이들이 있는데 이게 잘 터지지 않아서 단점입니다
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1081
2,,,,1,1.5,0.7071067812,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"일단 용량이 너무 작아서 놀랬다
 가격대비 성능은 잘 모르겠다
 순한거 같긴하다
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1082
2,,,,3,2.5,0.7071067812,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"세일해서 사봤는데 그냥 무난해요! 
 극건성이신 분들은 조금 보습력이 부족하다고 느끼실수 있을 것 같아요 그리고 안에 알갱이 같은게 있는데 잘 안터지고 흡수가 안돼서 그건 좀 별로에요ㅠ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1083
2,,,,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"진짜 순하고 좋아요 자극적이지도 않고
 수부지인 저한테는 적당히 촉촉해요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1084
2,,,,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"수분크림은 이게 제일 좋은거 같아요~ 속건조도 심하고 피부자첵가 엄청 건조한 피부인데 흡수도 빠르고 가벼운데 보습이 잘되서 지금 계속 자작나무 수분크림만 사용중이예요~ 계속 재구매해서 사용할거같아요!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1085
2,,,,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"화장품을 잘 사용하지 않는데 샤워 후 꼭 이 수분크림으로 건조함은 잡아주고 있습니다!! 자극도 없고 보습능력은 뛰어나서 일상생활용으로 잘 쓰는 중이에요 ㅎㅎ 이번에 다 써서 재구매 할 예정입니다. 흡수도 잘 되고 촉촉해요!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1086
1,,,,1,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"대용량으로 만들어서 나와저ㅓㅆ으면 젛겠는 제품! 넘 만족하며 쓰고있어요~
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1087
1,,,,1,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"항상 잘쓰고 있던 상품이었는데 마침 세일을 해서 바로 구매했네요^^
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1088
2,,,,3,2.5,0.7071067812,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"순해서 좋아요
 예민한 피부에 무리가 옶고 끈적임 없이 촉촉해요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1089
2,,,,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"얼굴이 건조한 타입인데도 잘 맞아요. 너무 기름진건 안좋아해서 순하고 적당히 보습있는 크림 찾고있었는데 2통 연달아 사용하게 됐어요~! 요즘 코로나 때문에 집밖에 못나가서 얼굴이 엄청 건조하지는 않았거든요 그래서 겨울임에도 쓸수 잇었어요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1090
2,,,,3,2.5,0.7071067812,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"인생 수분크림 만난것 같은 기분이에요ㅠㅠ 지성피부라 마무리감이 산뜻한걸 좋아하는데 끈적임도 없고 너무 좋아요 최고 ㅠㅠ 발랐을때 약간 쿨링감? 이 느껴져서 시원하고 수분 알갱이같은게 들어있어서 신기했네요 그게 피부에서 어떤 효과를 일으키는지는 잘 모르겠어요 ㅎㅎ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1091
2,,,,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"닥터지 수분크림은 피부에 막 씌우는 느낌에 수분은 날아가는 느낌이라 별로여서 라운드랩으로 바꿔봤어요
 이거도 닥터지보다는 아니지만 약간 그런감 있어요 무난하게 쓸만해요
 여름에 좋은 수분크림인거같아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1092
3,,,,2,2.5,0.7071067812,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"평이 좋아서 샀는데 일단 얼굴에 펴바르면 알갱이들이 흡수가 잘안되요ㅜ 보습은 되는거 같지만
 이 제품 때문인지는 잘모르겠지만.. 뾰루지가 올라와서 샘플쓰고 본품 뜯은지 얼마 안됐지만 
 남은건 바디에 양보 할게요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1093
1,,,,2,1.5,0.7071067812,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"정~~말 순해요! 알갱이같은게 있는데 잘 발라주면 녹아 사라져요!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1094
2,,,,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"너무 만족하면서 사용 중이에요 ! 지복합성 피부에 순해서 너무 좋아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1095
3,,,,2,2.5,0.7071067812,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"장점: 양이 많고, 촉촉하고 제형이 딴딴하지도 흐물거리지도 않아서 딱 적당하다!
 단점: 엄청 촉촉하다는 건 모르겠다..시간 지나면 약간 건조해진다...
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1096
2,,,,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"사용감 발림성도 좋고 순해서 좋기는 한데 제가 생각한 것보다는 크림치거 보습력이 살짝 아쉬운 것 같습니다 그래도 아주 건조한 겨울 빼고는 무난하게 잘쓸 수 있을 것 같습니다
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1097
3,,,,3,3,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"워낙 유명한 제품이라 믿고 구매했는데 속건조 지성 피부에 정말 딱 맞는 수분크림입니다. 전에 사용했던 수분크림은 적당량 이상 바르면 얼굴이 너무 기름져져서 좁쌀 여드름이 올라오곤 했는데 라운드랩 자작나무 수분크림은 확실히 유분기를 잡아주면서 속 피부는 촉촉하게 유지시켜줘 정말 만족합니다.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1098
1,,,,1,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"수부지 수분크림으로 유명하고 20ml증정해주고 세일해서 구매했어요 아직 사용은안했지만 기대하고있어요 유명하고 좋다는 사람들이많아서 얼른써보고싶네요~
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",1099
