문예진,이상민,정수연,정승연,황의린,평균,표준편차,상품명,리뷰,index
2,1,1,,1,1.25,0.5,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"아이디얼포맨 수분크림만큼 좋습니다. 호기심에 구매 해봤는데, 저는 이게 더 잘 맞는거 같습니다. 너무 좋습니다. 가격이 조금만 더 쌌으면 좋겠네요.",684
2,2,2,,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"동생이 제꺼 써보고 좋아서 행사할때 산건데, 매일 아주 잘 쓰고 있어요! 다만 제품이 보습보단 수분쪽에 치중해있어서 건성이신 분들은 완전히 만족하시진 못할듯해요!",685
1,1,1,,1,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),자작나무 선크림 사면서 사은품으로 튜브형작은거 받아사용했는데 본품은 꿀단지 형이네요. 짜서 쓰는게 위생엔 더 좋은데 아쉽네요. 튜브형도 만들어주세요,686
2,2,2,,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),지성이라 아무 크림만 바르면 너무 기름져서 싫어하는데 이 제품은 진짜 딱 수분크림이라 기름지지않고 수분만 채워주는것 같아요,687
2,2,2,,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"향없고 자극없네요.
 끈적임도 적어서 아주좋습니다.
 수분알갱이들이 좀 걷돌아서 바르는데 시간이 좀걸리지만 순한제품이라 좋아요",688
1,2,2,,2,1.75,0.5,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"유명하길래 사봤는데 잘 모르겠어요
 크림이 산뜻하기는 한데, 알갱이가 안 녹고 계속 피부 위에 남아 있어서 좀 그렇습니다...
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",689
2,2,2,,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"촉촉하고 피부에 잘 스며들어요
 지성이 쓰기에 좋은 것 같아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",690
1,1,1,,2,1.25,0.5,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"행사 중 저렴하게 구매해봄. 
 지성이 여름에 사용하기 가볍고 좋아요. 
 여름 내내 짤 쓸거같아요",691
1,1,1,,2,1.25,0.5,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"순한데 속보습 잡아줘서 
 너무 좋아요 
 앞으로 계속 쓸거같니요",692
2,2,2,,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"저는 건성인데 여름 수분크림 찾느라 사봤는데 너무 가벼웠어요 ㅜㅜ 그리고 자작나무가 안맞는지 자극이 느껴져서 그냥 안쓰고 있습니당
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",693
1,1,1,,1,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"처음 딸 아이에게 선물(?) 했는데 초6학년딸이 너무 만족해했어요,, 그후로 생파 갈때마다 친구 선물로 가지고 갔는뎨, 완던 친구들사이에 인기 짱 되었너요, 생일선물로도 너무좋고 선물 고민 할필요도 없고 정말 좋아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",694
2,2,2,,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"순하고 촉촉합니다. 무겁지않게 마무리할 수 있는 산뜻한 수분크림 찾는다면 추천이요. 그리고 약간의 진정 기능도 있는거같아요.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",695
1,1,1,,2,1.25,0.5,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),지금 쓰고 있는 수분크림은 환절기때 산 거라 여름에 쓰기엔 무거운 감이 있었는데 작년까지 꾸준히 쓰던 자작나무 수분크림 세일하길래 바로 구매했습니다 여름에 쓰기 좋고 수분크림으로써 역할도 제대로 하는 거 같아요,696
1,1,1,,2,1.25,0.5,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),유툽보고 행사한다길래 바로 샀어요 ㅎㅎ 용기가 작아서 놀랬는데 하나에 80ml더라구여 용량도 많아서 좋다는 ~~ 지금 저녁에 첨써보는거라 아주 듬뿍 발랐는데 흡수는 잘 되는 편인거같ㅇㅏ요,697
3,2,2,,3,2.5,0.5773502692,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),제형도 너무 안끈적이고 산뜻하게 마무리되서 좋아요 피부가 뒤집어져서 스킨케어 바꿔봣는데 속건조심한데 보습감도좋고 뒤집어진피부도 빨리 가라앉혀졌으면 좋겟네용,698
2,1,1,,2,1.5,0.5773502692,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"라운드랩 제품들 워낙 좋아하고 잘맞아서 구매해봤는데 여름에 지복합성 피부가 바르기에 좋은 가벼운 수분 크림이네요~좋아요!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",699
