문예진,이상민,정수연,정승연,황의린,평균,표준편차,상품명,리뷰,index
2,4,3,3,4,3.2,0.8366600265,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"정말 너무너무 마음에 드는 아이에요 ㅠㅠ 그린 올리브라 운 좋게 키트를 받아봣었는데 그 안에 요 아이가 50ml 포함돼있었거든요 근데 제 피부에 넘 잘 맞구 좋아서 본품으로 구입했어요 ..💛 제가 생각하는 요 아이의 장점은 
 
 ❤️끈적임이 전혀 없어요
 아침에 급하게 나갈 때 수분크림을 바르고 마스크를 바로 쓰면 마스크에도 묻고 답답해서 싫었는데, 요 아이는 끈적임이 전혀 없어요! 그래서 넘 좋은 ,, ㅠㅠ💛
 
 ❤️흡수가 잘 돼요
 끈적임이 없는 만큼 흡수도 잘 됩니당 ,,💖 겉은 보송하고 속은 촉촉해요!
 
 ❤️성분이 순해요
 라운드랩 제품들 다 성분이 되게 순한 걸로 알고 있어요 피부가 민감한데도 요 아이는 별 자극 없이 제 피부에 딱! 맞았습니다 >_<
 
 저는 .. 요 아이도 다 쓰면 또다시 구입할 것 같아요 ,, 구매 고민중이신 분 계시면 구매하시길 강추 !! 드립니다 🤍
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",10
4,5,5,4,4,4.4,0.5477225575,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"💬 여름용 수분크림
 💬 수부지의 여름 대비 크림으로 추천(feat. 개기름관리)
 
 🧡 사용감&제형
 투명한 젤과 크림의 중간쯤 되는 제형이에요. 일반적으로 젤이라고 부르는 타입에서 크림이 20%쯤 섞였다고 보시면 됩니다. 얼굴에 올리니 유분감 없이 탱글하고 부드럽게 펴발라져요. 흡수가 잘 될까 싶던 의구심과 반대로 피부에 겉도는것 없이 가볍게 싹 스며들어요. 마무리감도 꽤 산뜻한 편이라 여름철에 특히나 손이 자주 갈듯합니다. 마냥 가볍지도 그렇다고 무겁지도 않은 타입이라 건성부터 수분부족 지성까지 무난하게 잘 쓰실것 같아요.
 
 🧡 기름 올라오는 계절, 수분크림으로 피부 밸런스 잡기
 건성분들은 예외지만 수부지분들이 특히나 고생하는 여름! 이 무렵 얼굴에 기름 올라온다고 기초케어 소홀히 하면 겨울철 얼굴이 가뭄가뭄. 그래서 저는 스킨케어를 줄이는대신 겨울에 쓰던 리치한 크림을 이렇게 가벼운 타입으로 바꿔준답니다. 이것만 해도 여름철 개기름&땀과 유분으로 무너지는 화장 많이 개선할 수 있어요.
 
 🧡 여름엔 여름 타입 수분크림으로
 계절에 맞는 기초 쓰기&여름엔 같은 크림도 가벼운걸로! 이게 제 스킨케어의 1번 지론입니다. 그렇다고 수분크림 하나 바꾸는 걸로 여름 준비 끝이냐 물으신다면 물론 아닙니다. 제형만큼 중요한게 바르는 양이니까요. 양 조절도 잘해주셔야 해요!
 가벼운 제형이라고 절대 과하게 바르지 마세요. 콩알 두 개 정도 크기면 끝이에요. 그만큼 덜어서 얼굴 전체에 고르게 펴발라주세요. 과유불급이라고 기초가 넘치면 피부가 숨 못 쉬고 답답해해서 트러블을 유발할 수도 있다는 사실.
 
 🧡 기온 더 올라가면 이것 하나로 기초끝
 저 또한 원래는 중간에 앰플 하나 정도는 더 발라주는데, 더워질수록 단계 많이 바르는게 피부에도 별로 안 좋다고 하더라구요. 그래서 5월이 되면 토너 뒤에 요 아이 하나로 기초 끝내려고 해요. 이렇게 하나만 바를때 고른 제품이니 엄청 믿고 쓰는 아이템 맞쥬? 이번달까지 행사라 20ml 샘플도 함께 동봉되어 용량도 만족스러워요:)
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.
 라운드랩 수분크림 자작나무",11
4,4,3,3,4,3.6,0.5477225575,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"라운드랩이 좋다는 소문은 들었으나 괜찮네요:)
 기존에 사용하던 수분크림을 오랫동안 사용하여 새로운 걸 찾던 와중에 리뷰도 괜찮고, 매장에서 테스트했을 때 가장 보습력이 좋아 구매하게 되었어요:)
 
 ✔ 보습력
 : 보습력때문에 이 제품을 구매했다고 해도 과언이 아니네요:) 건성과 수부지를 왔다갔다하는 피부인데, 보습력이 좋네요!! 이 제품에 투명알갱이가 있는데, 그것때문인지는 모르겠으나 고보습크림을 즐겨쓰는 제게 꾸덕꾸덕하지 않지만 보습력이 괜찮은 제품이라 생각합니다~~
 
 ✔ 화장이 밀리는가?
 : 화장하고 밀릴까봐 걱정했는데 그런 건 없네요! 좋아요!
 
 ✔ 사용감
 : 꾸덕꾸덕한 타입의 수분크림이 아니고 바를 때 쉽게 바를 수 있어요. 장벽크림마냥 두껍지 않고 가볍지만 보습력이 느껴지는 사용감입니다. 또한 끈적거리지 않아요~
 
 ✔ 사용법
 : 알갱이가 있기때문에 롤링하며 흡수시키는 게 좋을 거같아요! 
 
 ✔ 이런 분께 추천드려요:)
 : 피부타입이 건성인데, 장벽크림보단 조금 가볍게 바르고자 하는 분
 : 끈적거리는 걸 싫어하시는 분
 
 이런 분들이 바르시면 더 좋을 거같고 올 봄까지 잘 사용할 수 있는 제품이라 생각해요:)
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.
 라운드랩수분크 비타히알루론산 수분진정",12
2,2,2,2,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"지금바르기 좋은 크림이라고해서 구매했어요
 알갱이가 있는대 손등에바른 사진을 보면 
 알갱이가 살아있는대
 얼굴에 바르니 흡수 잘되요
 가볍고 흡수도 좋아서 지금 바르기좋아요
 2번정도 덧발라도 무거움 없습니다
 패드는 외출용으로 좋아요
 겨울에 바르기엔 수분 부족일듯합니다",13
3,4,4,4,4,3.8,0.4472135955,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"이거 지난번에 한번 클린뷰티인가 거기서 운좋게 얻게 되어서 사용한 후 너무 좋아서 다른 지인에게도 선물하고 이번에 저도 구매했어요.
 
 여름에는 무거운 수분크림 사용하면 끈적끈적거리기도 하고 갑갑해서 싫은데 이 제품은 유분기 없이 수분감이 느껴지는 수분크림이에요. 그러다 보니 마무리감도 산뜻하게 끝나고 가벼워서 여름에 바르기 좋은 크림입니다.
 
 한번씩 너무 과한 크림 사용하면 얼굴에 좁쌀이 올라오거나 하얗게 올라올때도 있는데, 이 제품은 유분기 없고 가벼워서 트러블 올라오는거 하나도 없었어요. 그러면서도 속보습은 채워줘서 설명대로 수부지 피부에 딱인 것 같아요.
 
 제형은 가벼운 젤크림같은 크림제형이고, 연한 푸른색을 띄고 있는데 막상 바르면 색상은 없어요. 꾸덕한 밤타입이 아니고 크리미해서 펴바르기에도 좋아요.
 
 향은 그냥 은은한 정도라 향에 민감하신 분들도 크게 반감없을 것 같아요.
 
 솔직히 하나만해도 가격이 꽤나 되는데, 두 개에 이 가격이면 무조건 구매각입니다.",14
2,3,3,2,2,2.4,0.5477225575,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"남자친구 스킨로션을 위해 올리브영에 직접 가서 테스트 해보고 샀습니다. 
 ㅡ
 우선 기본적인 토너도 순한거 쓰는데 수분 크림은 촉촉한 걸 찾고 있어서 가격대 대비해서 순한 성분에 수분 크림으로써 촉촉한 것 찾고 있었는데 이 제품이 눈에 띄더라고요.
 ㅡ
 우선 사용하고 있는데, 트러블 나지도 않고 잘 흡수되어서 촉촉하게 마무리 감이 좋더라고요.
 ㅡ
 흡수가 잘 되고 촉촉하니까 일단 여름에 사용하기 좋았어요. 
 ㅡ
 가벼운 제형이라 양 조절은 잘 해야하니 사용하실 때 참고해주세요.
 ㅡ
 촉촉하고 좋아요. 촉촉하고 좋아요. 산뜻해요. 가성비 대비 나쁘지 않아요. 더 이상 쓸말이 없음ㅋ 일단 테스트해보시고 사보세요.
 ㅡ리뷰구치ㅏㄴㅎ아요
 
 산뜻
 선물해주니 좋아했어요
 500자 채우기 너무 힘들어요
 300자였나... 쓰다보니 아먹었어까먹엇어요 일단 사요왜보세여
 ㅡ
 일단 사용
 ㅡ릴다누사용
 사용
 사용
 가요웅
 사용
 서용
 서오노ㅗㄴ
 ㄴ
 리뷰 귀찮아요
 ㅇ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",15
3,3,3,3,3,3,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"자작나무 수분 선크림을 사용하는데 너무 좋아서 수분크림까지 구매하게 되었습니다😍
 ❤️우선 기대했던 것 만큼 촉촉하고 순수함이 느껴졌습니다!! 트러블이나 자극이 하나도 없이 안심하고 바를 수 있다는 점이 가장 큰 장점인 것 같습니다!! 
 🧡보습력도 좋았습니다! 지속력이 아주 뛰어나지는 않지만 여름철에 가볍게 촉촉하게 사용하고 싶었기 때문에 너무 만족스러웠습니다!! 
 💛여름에는 유분기도 많이 올라오고 땀도 나서 피부가 찝찝해지고 하는데 이 제품은 산뜻하게 사용할 수 있었습니다!
 💚향도 자극적이지 않아서 기분좋게 바를 수 있습니다! 은은하게 나는 향기가 좋았습니다
 💙튜브형이 아니라 사용하기 불편함 점도 있습니다!
 💜가격이 조금 부담된다면 할인기간에 사는 것을 추천드립니다!! 저는 재구매 의사 완전 있습니다!!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",16
2,3,3,3,3,2.8,0.4472135955,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),수분크림 사야되서 올리브영 보고있었는데 딱 1위에 있더라구요 요즘 독도랑 같이 유명한 자작나무 수분크림인데 자작나무가 복합성이나 피부에 진정이 필요할때 쓰면 딱 좋다고 다들 그러더라구요 같이 수분패드 오길래 한번 써볼려고 할인할때 산거였는데 수분패드 먼저 써봤는데 진짜 너무 좋아서 수분패드 두개나 장바구니에 담아서 결제하고왔어요 왜 세트로 주시는지 알거같더라구요 자작나무 수분패드 진짜 꼭 써봐야해요 진정 팩으로 제일 이더라구요 수분패드 - 토너 - 로션 - 크림 순으로 발랐는데 크림이 너무 부드럽고 향도 인공적인 향이 안나서 좋고 얼굴에 바르고도 무거운 느낌이 없어서 너무 좋았어요 다른 크림들은 얼굴에 올리면 얼굴이 답답하고 무거운 느낌 들어서 크림 바르는거 별로 안좋아했는데 피부는 촉촉해지면서 끈적이지않아서 너무 좋더라구요 다쓰고 나면 수분패드랑 같이 또 구매할래요,17
4,3,3,3,3,3.2,0.4472135955,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"트러블성 피부인데 지성이다 하시는 분들 추천!!
 혹시 닥땡지 레드블레미쉬 사용하시는데 여름에는 뭔가 기름지고 투머치한 느낌이 든다.
 오히려 트러블이 나는 것 같다 라고 샹각하시는 분들은 자작나무 수분크림을 한 번 사용해 보세요.
 정말 파워 지성인 제 언니님께서 여름에 도저히 닥땡지 레드블레미쉬는 못쓰겠다며 시름시름 앓고 계시다 제가 받은 샘플을 쥐어줬더니 지성을 위한 여름 크림이 여기 있다며 광명을 찾으셨습니다.
 너무 궁금해서 건성에 가까운 복합성인 제가 사용을 해보았는데 확실히 피부가 좀 건조한 사람은 보습력이서 아쉬움이 느껴질 수 있으나 이 크림이 주는 청량감 쿨링감 진정!! 삼박자가 매우 기분 좋게 느껴졌습니다.
 세럼 단계와 잘 조합하면 보습감을 커버해서 쓸 수 있겠다는 느낌이 들었고, 괜히 추천템이 아니라는것을 느꼈습니다",18
3,4,4,4,4,3.8,0.4472135955,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"순하디 순한 클린 제품 라운드랩!
 
 # 라운드랩 자작나무 수분크림 
 
 ✔️ 제 피부는 복합성이고 블랙헤드 피지 고민 점이 있습니다 평소 크림 고를 때 수분감은 넘치고 잔여감이 없는 그리고 성분을 많이 따져서 제품을 고르는 편이에요!
 
 ☑️제품 특징
 ➡️인제 자작나무 수액(수분밸런스)
 ➡️비타 히알루론산(수분 공급)
 
 ☑️전체적인 후기
 ✔️향은 무향입니다! 
 ✔️제형은 푸른빛이 도는 젤 크림 제형입니다
 ✔️부드럽게 발려지고 끈적임+유분감+잔여감 없습니다
 ✔️메이크업 전 사용 시 밀림 없습니다!
 ✔️20가지 주의성분 + 알레르기 유발 성분 X
 
 👎🏻아쉬운 점 
 ➡️저는 개인적으로 튜브용기를 좋아하는데 튜브용기 대용량 버전 나왔으면 좋겠어요!
 
 🙆🏻‍♀️추천 드립니다
 ➡️순한 성분의 수분크림 찾으시는 분 
 ➡️남자 수분크림 찾으시는 분
 클린성분 수분크림",19
2,2,3,4,3,2.8,0.8366600265,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"수분크림 사야지사야지 하다가 매번 까먹고 딴 것만 샀었는데
 때마침 라운드랩 수분크림 세일해서 겟겟!!
 수분패드 10매도 있어서 부분팩할 때 잘 써먹을 거 같아요ㅋㅋ
 기존에 썼던 것보다 사이즈가 살짝 작은 감이 있긴한데 워낙 유명한 제품이니 입문할지 여부로 사봤는데
 끈적임이나 잔여감이 과하지않고 깔끔해서 괜찮은 것 같아요ㅋㅋ
 피부에도 순하디 순할 것 같은 느낌적인 느낌이라서 더 좋은 것 같아요ㅋㅋ
 원뿔원하면서 가격두 나쁘지 않은 것 같구 수분감두 넘 좋은 것 같아요ㅋㅋ
 수분크림 잘못쓰면 넘 끈적이거나 겉도는 느낌이 있는 제품이 있는데 이건 산뜻한 느낌?ㅋㅋ
 부담없이 잘 바를 수 있는 느낌이라서 다 쓰면 나중에 또 구매해서 사용할 것 같아요ㅋㅋ
 만족만족합니다ㅋㅋㅋ
 입문해서 정착할 만큼의 물건인것 같아요ㅋㅋ만족!!",20
3,3,3,4,4,3.4,0.5477225575,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"가성비 좋고 부담없이 바를수 있던 수분크림이였어요👍🏻
 홍조있으신 분들 추천드려요! 피부진정에 너무 좋더라구요ㅎㅎ 여름에 꾸덕꾸덕한 크림은 뭔가 손이 잘안가는데, 라운드랩 자작나무 수분크림은 꾸덕하지 않고 바른 후 엄청 산뜻했어요! 그렇지만 수분감도 충분히 촉촉하게 줘서 마스크때문에 건조함부분이 전~혀 건조하지 않더라구요ㅎㅎ 화장전에 발라도 화장이 밀리지 않고, 피부가 광채 있어 보여서 좋습니다! 제형은 엄청 가볍고 크림안에 캡슐같은게 들어있어서 바를때 톡톡 터지는게 느낌이 좋아요👍🏻
 이 크림은 피부타입 건성 지성 수부지 모두 사용해도 괜찮은 굿 같아요! 자극도 없고, 성분도 나쁘지 않은 것 같네용
 수분왕패드까지 기획세트여서 여름휴가때 엄청 잘썼어요!
 그리고 홍조가 심해서 홍조팩으로도 애용많이 했습니다👏🏻
 라운드랩 자작나무 수분크림",21
2,2,2,2,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),안녕하세요 저는 닥터지크림사용하다가 올리브영 매장가서 구경하던중 직원분이 요 상품을 추천하시더라고요 그래서 고민하던중 용량도 이게 더 괜찮을거같아서 요상픔으로 구매해봤어요 용기디자인도 아기자기하니 귀여운 그림이 있네요 자작나무 성분으로 되어있어서 첨사용해보는데 좋은거같아요 수분감도 좋고 진정에도 정말 좋은거같아요 할인행사할때 구매해서 가격도 괜찮은거같고 나쁘지않게 잘 구매한거같아요 피부진정에도 좋은거같고 잘 사용하고있습니다 여분으로 팩도 있고 구성이 정말 좋은거같아요 잘 사용하고있습니다 할인하지않으면 가격으로 좀 부담이 있을거같아요 그래도 할인행사할때 구매하게 되어서 좋아요 피부진정과 수분이 촉척하니 좋아요 너무 찐득하지않아서 여름이 제격인거같아요 적립해주세요,22
3,3,3,3,4,3.2,0.4472135955,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"여드름성 피부라 특히 여름에는 기름도 많고해서 토너랑 앰플만 발라요. 근데 아무리 속수분을 잡아주는 제품을 쓴다고 해도 가끔은 땡기더라고요. 그래서 디렉터파이님 영상보고 수분크림을 구매하게 되었어요.
 여름에는 피부가 안 땡기는 법은 없죠.. 속수분이 부족한 여드름성 피부라 특화된 제품을 많이 쓰는 편이에요. 아침에는 잘 모르겠어서 앰플까지만 발라도 되겠는데 저녁에는 딥클렌징도 하다보니 약간 땡겨서 이 수분크림까지 발라줘요. 닥X지 진정수분크림을 써봤는데 딱히 개선되는게 보이지 않고 은근 저한테는 기름져서 쓰다 버렸거든요.. 근데 이 제품은 충분히 흡수시켜주면 매끈하고 기름이 안생겨서 좋아요. 진정도 된다는데 딱히 잘 모르겠구요. 수분 채워주는 거는 최고인 것 같아요. 여드름성 피부인 분 중에서 속당김 있으신 분들은 이거 순하니까 한번 써보세요 !",23
3,3,4,4,4,3.6,0.5477225575,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"라운드랩 자작나무 라인은 올영샘플키트로 우연히 처음 접하게 되었는데요, 사용해보니 적당한 수분감과 너무 가볍지 않은 적당한 무게감이 있어서 정말 잘 사용 중이에요. 처음엔 수분크림으로 시작해서 이제는 세럼 선크림까지 다 사용중이에요ㅋ 너무 젛아서 어머니도 한통 사드렸어요ㅋㅋ 피부관리하는 친구가 성분도 착하다고 해서 더욱 안심하고 사용중입니다ㅋ 제형은 수분크림답게 촉촉하고 산뜻한데요, 너무 가볍지도 너무 무겁지도 않아서 수부지인 저에게는 딱 좋게 느껴집니다ㅋ 피지오겔 페이스크림보다 약간 더 가벼운 제형이랄까요! 저는 너무 무거운 크림을 바르면 모공이 막혀서 뾰루지가 잘 올라오는 편인데 ㅠㅠ 이 제품은 맘껏 듬뿍 바르고 흡수시키니 뭐 나지도 않고 적당히 촉촉해서 좋아요! 다만 꾸덕한 제형을 선호하는 제 남친은 약간 가볍게 느껴져서 뭘 더 발라야할 것만 같은 허전함이 느껴진다고 하네요 ㅠ",24
3,3,3,4,4,3.4,0.5477225575,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"원래 여름에 스킨과 가벼운 제형의 앰플 두 개만 사용하는데, 건조함이 있어서 크림을 알아보던중, 여자친구가 라운드랩 자작나무 수분크림이 자극없고 수부지 민감성 피부에 적합하다고 해서 매장에서 테스트를 하고, 구매를 했습니다. 
 보통 여름에 크림을 바르고 외출을 하면, 마스크를 쓰다보니까 조금만 지나면 녹아내리고 찐득거리고 불쾌함이 없지않아 있게되는데, 이 수분크림은 그런게 거의 없다고 해야하나? 제형이 가벼운 제형이라 발림성도 부드럽고, 흡수력도 빠르더라구요. 약간의 찐덕함은 있긴한데, 신경쓰일 정도로는 아닌거 같아요. 
 사용하고 나서 느낌점은 겨울에만 크림을 썼었는데, 여름에도 사용해야 할 거 같네요.
 저 같이 여름에 크림쓰는게 부담되시는 분들께 추천할 거 같아요.
 자극도 없고 순하고 굳",25
2,2,2,2,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"제가 처음 자작나무를 접했을때가 생각나네요👍
 원래 그림이 귀엽고 이미 독도라인으로 유명한 브랜드라 알고는있었지만 한번 사용해봐야지 하고 계속 미루다가 팩으로 먼저 사용해보게 된 자작나무 제품이였습니다!
 팩 한번 사용해본 뒤에 아! 이래서 다들 자작나무 자작나무 하는구나를 깨달음을 알았죠😘
 팩을 하고 안하고의 피부차이는 많이 났고 그래서 같은 라인의 제품을 계속 고민하면서 구매기회를 보고있다가 수분클렌저랑 선크림 등등을 구매하고 수분크림까지 구매했습니다!
 1+1이라 아는 지인이랑 나눠서 구매했어요! 화장품은 여러개를 사용하는 것보단 같은 라인을 같이 사용하는게 더욱 피부에 도움이 될것같아 이번에 자작나무로 싹다 바꾸었는데 이미 보습과 수분충전에 알고있는 제품이라 매우 만족합니다🥴
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.
 역시자작나무 자극없이순한",26
3,2,3,4,3,3,0.7071067812,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"라운드랩 자작나무 라인 워낙 유명해서 주변에도 쓰는 친구들이 많아요 저는 이번에 두번째 재구매입니당
 기획이 여러개있는데 80ml 짜리 원쁠원에 32000원 인것과 제가 구매한 증정20까지 합쳐서 100ml가 할인가로 25200원인 제품이 있어요. 가격대비 원쁠원 기획이 정가임에도 훨 저렴한 기획인데 저는 쿠폰써서 구매해서 이번엔 요제품으로 구매했습니당
 원래 크림 하나를 오래 쓰는편이 아니고 질려서 계속 다른걸로 바꾸는 편인데 자작나무 수분크림은 넘 좋아서 다시 찾게되네요
 제형이 하늘색의 가벼운 크림타입인데 바르고 나면 엄청 미세한 알갱이가 피부에 남는게 보이는데 수분캡슐이라고 해서 신기했어요
 저는 수부지라 유분기는 줄이고 수분은 많이 필요한 피부인데 이제품이 딱 그 조건을 충족시켜주는거같아서 가장 좋았어요
 사계절내내 잘 쓸수있는 크림입니당 추천!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",27
4,3,3,4,4,3.6,0.5477225575,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"화해 어플에서 구매하서 사용하다가 탑리뷰어 쿠폰 받아서 올영에서 재구매 했어요,
 
 저는 좁쌀 민감 수부지 피부입니당. 
 
 자작나무 수분크림의 가장 큰 장점은 순하면서 기름기가 없다는 점입니다. 저같은 수부지 피부분들은 아시겠지만,, 너무 수분만 있어도 너무 오일리해도 트러블 올라오고 따갑잖아요ㅠㅠ 근데 이거는 거의 수분 95에 살짝 기름 5 정도라는 생각이 들어서 피부가 편안한 느낌이 들어요. 성분이 좋아서 그런지 자극도 없고 무향이구요! 저는 매일 쓰지는 않고 유독 건조한 날에만 추가로 얇게 덧발라주고 있어요. 그럼 진정도 되고 수분감도 꽉 채워주는거 같아요. 단독 크림으로 사용해 보기도 했는데, 그러면 저한테는 좀 건조하더라구요. 엄청 수분 빡 이런 수분크림보다는 무난하게 좀 수분감 많은 순한 크림입니다. 지성분들에게 특히 추천드려요!!!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.
 라운드랩 자작나무수분 수분크림",28
4,5,4,4,4,4.2,0.4472135955,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"무향에 푸른빛이 돌아요
 수부지인 피부에 -
 많이들 사용하시는 닥터* 레드블레미쉬 젤크림이랑 비교하자면,
 레드블레미쉬는 수분감이 오래가지 못해서..
 지금같은 계절엔 사용하기 무리가있는 반면 자작나무는 금방 건조해지지도않고 수분감 오래가면서 순했어요!
 끈적이지않고 진짜 수분감 잘 잡아주는 크림인거같아요
 건성피부빼고 사용하기 좋을것같네요!
 
 다만, 안터진 수분캡슐들이 피부위에 다수 겉돌아요ㅠ
 알갱이들이 생각보다 탱글?해서 문질러도 높은 생존율을 자랑해요..
 개인적으로!! 그런 돌아다니는게 전 너무 싫어서 마지막에 매번 걷어내는 번거로움..이 있어용
 그점만 빼면 사용감은 지금 계절에도 건조함,번들거림없이 괜찮았어요:)
 
 재구매아니고 첫구매인데 재구매표시ㄱㅏ...?
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",29
3,3,3,3,3,3,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"크림이 약간 파랑색이 띄어서 신기했어요 ㅋㅋㅋ !!! 수분크림이라
 확실히 수분감이 참 많아요 !!! 건성이라 저한테 너무 잘 맞네요 :) 다 사용하면 무조건 재구매 할 예정입니다 ㅎㅎㅎ👍🏻👍🏻👍🏻 넘 좋음 ㅠㅠㅠㅠ 친구들한테도 맨날 소문ㄴㅐ고있는 제품립입니다 ㅎㅎㅎ 라운드랩 토너패드로 1차 토너작업하고, 앰플 바른 후 이제품 이용하고 있어요 ㅎㅎㅎ 👍🏻👍🏻👍🏻 건성피부분들 완전 추천합니다 ~~~ ㅎㅎㅎㅎ 여름에도 너무 두껍지 않고 속까지
 촉촉하게 만들어 줍니다 ㅎㅎ ✨👏🏻👏🏻👏🏻 라운드랩 기초 제품은 정말 다 순하고 너무 좋은듯 합니다 ㅠㅠㅠㅠ !!! 앞으로도 계속 좋은 제품 망ㅎ이 나오길,,,!!! 😊 양이 조금 적은 것 같은데 ㅠㅠㅠ 워낙 좋아서 ㅎㅎㅎ 계속 사용할 예정입니다 🙏🏻
 수분크림",30
2,2,2,2,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),할인하길래 처음으로 사 봤어요!!!!! 평소에 라운드랩 스킨을 잘 써서 구매했는데 보습력은 정말 좋은 것 같습니다…..!!! 다만 크림 안에 겔 같은거 좀 거슬러요 ㅠㅠㅠㅠㅠㅠ 하나하나 일일이 다 터트려야 해요…..ㅠㅠㅠㅠㅠ 안그러면 이게 때처럼 밀리더라구요 ㅠㅠ 다른 겔들은 시간이 지나면 알아서 녹거나 흡수되는데 이 알들은 양도 많은데 흡수가 안 돼요…… 아침에 바쁠 땐 하나하나 터트리기 귀찮습니다 ㅠㅠㅠㅠㅠ 그래도 올리브영에서 프로모션이랑 세일해서 싸게 구매해서 손해본 느낌은 나지 않내요!!!!! 사용 후 부작용이나 트러블도 딱히 올라오지 않구요 ㅠㅠㅠㅠㅠ 겔 흡수만 개선되면 훨씬 좋을 것 같습니다 ㅎㅎㅎㅎㅎ 가성비는 정말 좋은 상품이지만 겔 때문에 또 구매하지는 않을 것 같습니다 ㅠㅠㅠㅠ,31
3,3,3,3,3,3,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"1.구매동기
 *복합성 민감성 모공 넓음 트러블 있음
 올리브영 이벤트로 본품을 받아 사용을 시작했어요. 생각보다 사용감이 너무 가볍지도 무겁지도 않아서 만족스러웠고 재구매하게 되었습니다.
 
 2.구매후기(사용감)
 복합성이 사용하기 좋을거 같아요! 너무 무겁지도 가볍지도 않은 제형이 수분과 유분의 균형을 적절하게 유지해주는 것 같거든요. 수분과 유분 균형만 잘 맞춰줘도 트러블이 덜 난다고 하더라구요. 저 또한 그렇게 효과를 봤어요! 여름에는 건성분들도 충분히 사용하실 수 있을거 같습니다.
 
 3.아쉬운점
 딱히 아쉬운점은 없었어요!
 
 4.재구매
 본품 두개가 붙어있는걸로 구매했는데 저는 다 사용하고 나서 다시 재구매할 의향이 있습니다. 특히 가볍게 여름에 그리고 겨울에는 앰플과 함께 사용해도 좋을거 같아요.",32
